pws_id,entry_id,name,status,type_code
CA0410002,28,WELL 38-01,A,WL
CA0410002,29,WELL 39-01,A,WL
CA0410002,30,WELL 40-01,A,WL
CA0410002,31,WELL 42-01,A,WL
CA0410002,32,WELL 44-01,A,WL
CA0410002,33,WELL 46-01,A,WL
CA0410002,34,WELL 48-01,A,WL
CA0410002,35,WELL 49-01,A,WL
CA0410002,36,WELL 50-01,A,WL
CA0410002,37,WELL 52-01,A,WL
CA0410002,38,WELL 53-01,A,WL
CA0410002,39,WELL 54-01,A,WL
CA0410002,40,WELL 56-01,A,WL
CA0410002,41,WELL 57-01,A,WL
CA0410002,42,WELL 59-01,A,WL
CA0410002,43,WELL 61-01,A,WL
CA0410002,44,WELL 62-01,A,WL
CA0410002,45,WELL 63-01,A,WL
CA0410002,46,WELL 64-01,A,WL
CA0410002,47,WELL 65-01,A,WL
CA0410002,48,WELL 67-01,A,WL
CA0410002,49,WELL 69-01,A,WL
CA0410002,50,WELL 70-01,A,WL
CA0410002,51,WELL 71-01,A,WL
CA0410002,52,WELL 72-01,A,WL
CA0410002,53,WELL 75-01,A,WL
CA0410002,54,WELL 76-01,A,WL
CA0410002,55,WELL 79-01 RAW,A,WL
CA0410002,56,WELL 80-01,A,WL
CA0410002,57,WELL 01-04 - INACTIVE,I,WL
CA0410002,58,WELL 02-01 - DESTROYED XCLD,I,WL
CA0410002,59,WELL 03-03 - INACTIVE,I,WL
CA0410002,60,WELL 04-02 - INACTIVE XCLD,I,WL
CA0410002,61,WELL 07-04,I,WL
CA0410002,62,WELL 09-02 - INACTIVE XCLD,I,WL
CA0410002,63,WELL 10-01 - DESTROYED XCLD,I,WL
CA0410002,64,WELL 13-01 - INACTIVE XCLD,I,WL
CA0410002,65,WELL 15-01 - INACTIVE XCLD,I,WL
CA0410002,66,WELL 22-01 - INACTIVE,I,WL
CA0410002,67,WELL 25-01 - INACTIVE,I,WL
CA0410002,68,WELL 41-01 - STBY,I,WL
CA0410002,69,WELL 43-01 - DESTROYED XCLD,I,WL
CA0410002,70,WELL 45-01 - DESTROYED 9/23/02 XCLD,I,WL
CA0410002,71,WELL 47-01 - INACTIVE,I,WL
CA0410002,72,WELL 51-01,I,WL
CA0410002,73,WELL 55-01 - INACTIVE XCLD,I,WL
CA0410002,74,WELL 58-01 - INACTIVE XCLD,I,WL
CA0410002,75,WELL 60-01 - DESTROYED 10/17/02 XCLD,I,WL
CA0410002,76,WELL 68-01 - RAW XCLD,I,WL
CA0410002,77,WELL 09-03,P,WL
CA0410003,0,WELL 03,A,WL
CA0410003,1,WELL 04,A,WL
CA0410003,2,WELL 05,A,WL
CA0410003,3,WELL 01 - ABANDONED XCLD,I,WL
CA0410003,4,WELL 02 - ABANDONED XCLD,I,WL
CA0410004,0,EAGLE MEADOWS WELL,A,WL
CA0410004,1,FAIRVIEW DRIVE WELL - STANDBY,A,WL
CA0410004,2,LIBERTY ST WELL - RAW,A,WL
CA0410004,3,LITTLE AVE WELL - RAW XCLD,A,WL
CA0410004,4,PARKSIDE WELL,A,WL
CA0410004,5,SPRUCE ST. WELL,A,WL
CA0410004,6,WILSON ST. WELL - STANDBY,A,WL
CA0410004,7,VANDEMARK WELL - ABANDONED XCLD,I,WL
CA0410005,0,OROVILLE TREATMENT PLANT - RAW XCLD,A,IN
CA0410005,1,WELL 02-01,A,WL
CA0410005,2,WELL 05-01,A,WL
CA0410005,3,WELL 10-01,A,WL
CA0410005,4,WEST PACIFIC WELL,A,WL
CA0410006,0,MINERS RANCH PLANT - RAW XCLD,A,IN
CA0410006,1,CUSTER WELL - ABANDONED XCLD,I,WL
CA0410007,0,MAGALIA RESERVOIR - RAW,A,IN
CA0410007,1,WELL AT D TANK,A,WL
CA0410008,0,TREATMENT PLANT - RAW XCLD,A,IN
CA0410008,1,WELL 02,A,WL
CA0410008,2,WELL 03,A,WL
CA0410008,3,WELL 04,A,WL
CA0410008,4,WELL 05,A,WL
CA0410008,5,WELL 01 - DESTROYED XCLD,I,WL
CA0410008,6,WELL 06 - HOSPITAL - INACTIVE XCLD,I,WL
CA0410009,0,WELL 01 - INDIAN,A,WL
CA0410009,1,WELL 03 - LOOMIS,A,WL
CA0410009,2,SPRING - BADER MINE - INACTIVE XCLD,I,SP
CA0410011,0,WELL 02 - MAGALIA MINE,A,WL
CA0410011,1,WELL 03,A,WL
CA0410011,2,WELL 04,A,WL
CA0410011,3,WELL 06,A,WL
CA0410011,4,WELL 01 - CORY MINE,I,WL
CA0410011,5,WELL 05 - INACTIVE XCLD,I,WL
CA0410012,0,BANGOR DITCH - RAW XCLD,A,IN
CA0410012,1,BANGOR -MILLER HILL DITCH-ABANDONED XCLD,I,IN
CA0410018,0,STIRLING CITY CREEK - RAW XCLD,A,IN
CA0500003,0,WATER TREATMENT PLANT - WELL 01,A,WL
CA0500003,1,WELL 01,A,WL
CA0500003,2,WELL 02,A,WL
CA0500003,3,WELL 03,A,WL
CA0500007,0,WELL 01,A,WL
CA0500009,0,WELL 01,A,WL
CA0500016,0,WELL 01,A,WL
CA0500016,1,WELL 02,A,WL
CA0500016,2,WELL 03 - ABANDONED,I,WL
CA0500016,3,WELL 04 - ABANDONED,I,WL
CA0500019,0,WELL 01,A,WL
CA0500019,1,WELL 03,A,WL
CA0500019,2,WELL 04,A,WL
CA0500019,3,WELL 05,A,WL
CA0500019,4,WELL 02 - DESTROYED,I,WL
CA0500021,0,WELL 01 - ABANDONED,A,WL
CA0500021,1,WELL 02 (OFFLINE) EMERGENCE USE ONLY,A,WL
CA0500021,2,WELL 03 - NEW WELL,A,WL
CA0500021,3,INFILTRATION GALLERY - ABANDONED,I,SP
CA0500022,0,WELL 01 - FIRE WELL - ABANDONED,A,WL
CA0500022,1,WELL 02 - FIRE WELL - ABANDONED,A,WL
CA0500022,2,WELL 03 - PRODUCTION WELL,A,WL
CA0500022,3,WELL 04 - ABANDONED,A,WL
CA0500022,4,WELL 05 - PRODUCTION WELL,A,WL
CA0500023,0,SOURCE 01 - SPRING,A,SP
CA0500023,1,SOURCE 02 - SPRING,A,SP
CA0500023,2,SOURCE 03 - SPRING,A,SP
CA0500023,3,SOURCE 04 - SPRING,A,SP
CA0500024,0,WELL 03 - NEW WELL,A,WL
CA0500024,1,WELL 01 - ABANDONED,I,WL
CA0500024,2,WELL 02 - ABANDONED,I,WL
CA0500026,0,SOURCE 04 - WELL 03 - PRODUCTION WELL,A,WL
CA0500026,1,SOURCE 05 - WELL 04 - NEW WELL,A,WL
CA0500026,2,SOURCE 01 - SPRING - ABANDONED,I,WL
CA0500026,3,SOURCE 02 - WELL 01 - DESTROYED,I,WL
CA0500026,4,SOURCE 03 - WELL 02 - ABANDONED,I,WL
CA0500027,0,WELL 01,A,WL
CA0500027,1,WELL 02,A,WL
CA0500028,0,WELL 03 - NEW WELL,A,WL
CA0500028,1,WELL 01 - FIRE WELL,I,WL
CA0500028,2,WELL 02 - FIRE WELL,I,WL
CA0500029,0,SPRING 01,A,SP
CA0500029,1,SPRING 02,A,SP
CA0500029,2,WELL 01,A,WL
CA0500032,0,GLORYHOLE WELL 01,A,WL
CA0500032,1,GLORYHOLE WELL 2,A,WL
CA0500032,2,GLORYHOLE WELL 2,A,WL
CA0500039,0,WELL 01 - PRODUCTION WELL,A,WL
CA0500039,1,WELL 02 - DISCONNECTED - DOMESTIC USE,A,WL
CA0500039,2,WELL 03 - ACTIVE,A,WL
CA0500039,3,WELL 04 - DISCONNECTED,A,WL
CA0500043,0,WELL 01,A,WL
CA0500043,1,WELL 02,A,WL
CA0500043,2,WELL 03,A,WL
CA0500043,3,WELL 03 - DESTROYED,I,WL
CA0500044,0,SOURCE 02 - WELL 01,A,WL
CA0500044,1,SOURCE 01 - ABANDONED GALLERY,I,WL
CA0500050,0,WELL 01,A,WL
CA0500050,1,SALT SPRING RESERVOIR - ABANDONED,I,WL
CA0500053,0,PARDEE RESERVOIR - RAW,A,IN
CA0500055,0,SOURCE 02 - WELL 01,A,WL
CA0500055,1,SOURCE 01 - RIVER - ABANDONED,I,IN
CA0500057,0,SOURCE 02 - WELL 01,A,WL
CA0500057,1,SOURCE 01 - SPRING 01 - ABANDONED,I,SP
CA0500064,0,WELL 02,A,WL
CA0500064,1,WELL 01- ABANDONED,I,WL
CA0500068,0,WELL 02 - BIG WELL,A,WL
CA0500068,1,WELL 03 - SMALL WELL,A,WL
CA0500068,2,WELL 01 - ABANDONED,I,WL
CA0500069,0,WELL 01,A,WL
CA0500069,1,WELL 02,A,WL
CA0500075,0,WELL 04 - PRIMARY WELL,A,WL
CA0500075,1,WELL 01 - INACTIVE,I,WL
CA0500075,2,WELL 02 - FIRE WELL,I,WL
CA0500075,3,WELL 03 - FIRE WELL,I,WL
CA0500075,4,WELL 05 - UNDEVELOPED BOREHOLE,I,WL
CA0500082,0,WELL 02,A,WL
CA0500082,1,WELL 01 - ABANDONED,I,WL
CA0500084,0,WELL 01,A,WL
CA0500084,1,WELL 02 - UNDEVELOPED BOREHOLE,I,WL
CA0500085,0,WELL 01 - DESTROYED,A,WL
CA0500085,1,WELL 02 - OFF LINE,A,WL
CA0500085,2,WELL 03 - PRODUCTION WELL,A,WL
CA0500085,3,WELL 04 - PRODUCTION WELL,A,WL
CA0500088,0,WELL 01 - PRODUCTION WELL,A,WL
CA0500088,1,SPRING 01 - ABANDONED,I,SP
CA0500090,0,WELL 01,A,WL
CA0500091,0,SAN ANTONIO CREEK - SURFACE WATER,A,IN
CA0500091,1,WELL 01- PRODUCTION WELL,A,WL
CA0500091,2,"WELL 02 - PRODUCTION WELL, DEEPENED",A,WL
CA0500091,3,WELL 04 - NEW WELL,A,WL
CA0500091,4,WELL 03 - DESTROYED,I,WL
CA0500095,0,WELL 01 - PRODUCTION WELL,A,WL
CA0500095,1,WELL 02 - DESTROYED,I,WL
CA0500095,2,WELL 03 - DISCONNECTED - PUMP REMOVED,I,WL
CA0500097,0,WELL 01,A,WL
CA0500098,0,WELL 02 - PRODUCTION WELL,A,WL
CA0500098,1,WELL 01 - DESTROYED,I,WL
CA0500099,0,WELL 03 - PRODUCTION WELL,A,WL
CA0500099,1,WELL 04 - PRODUCTION WELL,A,WL
CA0500099,2,WELL 01 - DISCONNECTED,I,WL
CA0500099,3,WELL 02 - ABANDONED,I,WL
CA0500102,0,WELL 01,A,WL
CA0500102,1,WELL 02,A,WL
CA0500103,0,WELL 01- DESTROYED,A,WL
CA0500103,1,WELL 02 - NEW WELL,A,WL
CA0500104,0,WELL 02,A,WL
CA0500104,1,WELL 01-ABANDONED,I,WL
CA0500105,0,WELL 01,A,WL
CA0500105,1,WELL 01,A,WL
CA0500106,0,WELL 1,A,WL
CA0500107,0,WELL 1,A,WL
CA0510001,0,UTICA REP. AT ANGELS - RAW,A,IN
CA0510002,0,JEFF DAVIS RESERVOIR-RAW,A,IN
CA0510003,0,CITY OF ANGELS - RAW,A,IN
CA0510004,0,SAN ANTONIO CREEK,A,IN
CA0510005,0,BEAR CREEK - RAW,A,IN
CA0510005,1,MOKELUMNE RIVER - RAW,A,IN
CA0510005,2,MOKELUMNE RIVER (WILSEYVILLE)-ABANDONED,I,IN
CA0510006,0,CALAVERAS RIVER - RAW,A,IN
CA0510009,0,HUNTERS RESERVOIR - TREATED,A,CC
CA0510009,1,WELL NO. 02 - RAW,A,WL
CA0510009,2,WELL NO. 03 - RAW,A,WL
CA0510009,3,WELL NO. 04 - RAW,A,WL
CA0510009,4,HUNTERS RESERVOIR - RAW - ABANDONED,I,CC
CA0510009,5,WELL 01 - AGRICULTURAL,I,WL
CA0510009,6,WELL 02 - AGRICULTURAL,I,WL
CA0510009,7,WELL 03 - AGRICULTURAL,I,WL
CA0510009,8,WELL 04 - AGRICULTURAL,I,WL
CA0510009,9,WHITE PINES WELL 01 - INACTIVE,I,WL
CA0510010,0,WELL NO. 04,A,WL
CA0510010,1,WELL NO. 06,A,WL
CA0510010,2,WELL 01 - ABANDONED,I,WL
CA0510010,3,WELL 02 - ABANDONED,I,WL
CA0510010,4,WELL 03 - ABANDONED,I,WL
CA0510011,0,HUNTERS RESERVOIR - TREATED,A,CC
CA0510011,1,HUNTERS RESERVOIR - ABANDONED,I,CC
CA0510012,0,CAMANCHE LAKE - RAW,A,IN
CA0510012,1,PARDEE RESERVOIR - RAW,A,IN
CA0510016,0,HUNTERS RESERVOIR - RAW,A,IN
CA0510016,1,MCKAYS POINT DAM - RAW,A,IN
CA0510016,2,UTICA REP. AT ANGELS - RAW,A,IN
CA0510017,0,TULLOCH RESERVOIR - RAW,A,IN
CA0510019,0,WELL NO. 02 - RAW,A,WL
CA0510019,1,WELL NO. 03 - RAW,A,WL
CA0510019,2,WELL 01 - INACTIVE,I,WL
CA0600001,0,WELL 01,A,WL
CA0600003,0,WELL 01,A,WL
CA0600005,0,WELL 01,A,WL
CA0600005,1,WELL 02,A,WL
CA0600008,0,WELL 01,A,WL
CA0600008,1,WELL 02 - STANDBY,A,WL
CA0600009,0,WELL 01,A,WL
CA0600012,0,GALLERY 01 - RAW,A,IN
CA0600012,1,WELL 03 - RAW,A,WL
CA0600012,2,WELL 06 - RAW - STBY,A,WL
CA0600012,3,WELL 07 - RAW,A,WL
CA0600012,4,GALLERY 01 - INACTIVE,I,WL
CA0600012,5,WELL 01 (SURF INFLUENCE) - DESTROYED,I,WL
CA0600012,6,WELL 04 - INACTIVE,I,WL
CA0600012,7,WELL 05 - RAW - ABANDONED,I,WL
CA0600013,0,WELL 01,A,WL
CA0600013,1,WELL 02,A,WL
CA0600016,0,BEAR CREEK SPRING,A,SP
CA0600016,1,CHERRY SPRING RAW,A,SP
CA0600016,2,WILBUR SPRING - RAW,I,SP
CA0600016,3,WELL 01 - INACTIVE,I,WL
CA0600027,0,WELL 01,A,WL
CA0600032,0,WELL 02,A,WL
CA0600032,1,WELL 01,I,WL
CA0600033,0,WELL 01,A,WL
CA0600042,0,WELL 01,A,WL
CA0600050,0,WELL 01,A,WL
CA0600056,0,WELL 01,A,WL
CA0600061,0,WELL 02,A,WL
CA0600061,1,WELL 03,A,WL
CA0600061,2,WELL 01 - RAW XCLD,I,WL
CA0600065,0,WELL 01 - RAW,A,WL
CA0600065,1,WELL 02 - RAW,A,WL
CA0600076,0,HORIZONTAL WELL RAW,A,WL
CA0600076,1,HORIZONTAL WELL TREATED,A,WL
CA0600076,2,FOUTS SPRINGS,I,SP
CA0605002,0,WELL 01 - RAW,A,WL
CA0605002,1,WELL 02,A,WL
CA0605002,2,WELL 03,A,WL
CA0605004,0,WELL 02,A,WL
CA0605004,1,WELL 01 - ABANDONED,I,WL
CA0605004,2,WELL 03,I,WL
CA0605005,0,WELL 02,A,WL
CA0605006,0,WELL 02,A,WL
CA0605006,1,WELL 01,I,WL
CA0605007,0,WELL 01,A,WL
CA0605011,0,WELL 1,A,WL
CA0605011,1,WELL 2,A,WL
CA0605012,0,WELL 03,A,WL
CA0605012,1,WELL 01,I,WL
CA0605012,2,WELL 02,I,WL
CA0605013,0,WELL 01,A,WL
CA0610001,0,WELL 01,A,WL
CA0610001,1,WELL 02,A,WL
CA0610001,2,WELL 03A,A,WL
CA0610001,3,WELL 04 - RAW,A,WL
CA0610001,4,WELL 03 - DESTROYED,I,WL
CA0610002,0,WELL 02 - 8TH & WEBSTER,A,WL
CA0610002,1,WELL 03 - 6TH & FREMONT,A,WL
CA0610002,2,WELL 04 - COLUSA AVE.,A,WL
CA0610002,3,WELL 05 - 3RD & LARSEN,A,WL
CA0610002,4,WELL 06 - 10TH & J,A,WL
CA0610002,5,WELL 01 - 9TH & MAIN - WEST - DESTROYED,I,WL
CA0610002,6,WELL 07 - PARK - DESTROYED,I,WL
CA0610003,0,WELL 04,A,WL
CA0610003,1,WELL 05 XCLD,A,WL
CA0610003,2,WELL 06,A,WL
CA0610003,3,WELL 01,I,WL
CA0610003,4,WELL 03 - INACTIVE,I,WL
CA0610004,0,WELL 08 - RAW,A,WL
CA0610004,1,WELL 09 - RAW,A,WL
CA0610004,2,WELL 10 - RAW,A,WL
CA0610004,3,WELL 01 - NORTH - DESTROYED,I,WL
CA0610004,4,WELL 03 - C STREET - INACTIVE,I,WL
CA0610004,5,WELL 04 - DESTROYED XCLD,I,WL
CA0610004,6,WELL 06 - VENICE - INACTIVE,I,WL
CA0610004,7,WELL 07 - VANN - DESTROYED,I,WL
CA0701706,0,SOURCE,A,IN
CA0701707,0,SOURCE,A,IN
CA0706000,0,STREAM,A,IN
CA0706004,0,NORTH WELL - 4992 SANDMOUND,A,WL
CA0706004,1,SOUTH WELL 3 - 4508 SANDMOUND,A,WL
CA0706004,2,SOUTH WELL,I,WL
CA0706005,0,WELL HEAD,A,WL
CA0706007,0,WELL,A,WL
CA0706014,0,WELL HEAD,A,WL
CA0706015,0,WELL HEAD,A,WL
CA0706018,0,WELL 01,A,WL
CA0706022,0,WELL HEAD,A,WL
CA0706027,0,WELL 2,A,WL
CA0706027,1,WELL,I,WL
CA0706028,0,SOUTH WELL,A,WL
CA0706028,1,NORTH WELL,I,WL
CA0706028,2,WELL 3,I,WL
CA0706029,0,WELL HEAD,A,WL
CA0706030,0,WELL HEAD,A,WL
CA0706031,0,WELL 01,A,WL
CA0706032,0,WELL HEAD,A,WL
CA0706034,0,WELL 2 - EAST WELL,A,WL
CA0706034,1,WELL HEAD - WEST WELL,A,WL
CA0706037,0,WELL HEAD,A,WL
CA0706040,0,WELL HEAD,A,WL
CA0706042,0,WELLHEAD,A,WL
CA0706045,0,WELL 01,A,WL
CA0706049,0,TREATMENT,A,WL
CA0706049,1,WELL HEAD,A,WL
CA0706050,0,WELL 1,A,WL
CA0706050,1,WELL 2,A,WL
CA0706054,0,WELLHEAD,A,WL
CA0706055,0,WELL HEAD,A,WL
CA0706056,0,WELL HEAD,A,WL
CA0706059,0,WELL 01,A,WL
CA0706102,0,WELL HEAD,A,WL
CA0706110,0,WELL HEAD,A,WL
CA0706111,0,WELL HEAD,A,WL
CA0706112,0,WELL HEAD,A,WL
CA0707501,0,WELL 02,A,WL
CA0707502,0,WELL,A,WL
CA0707503,0,WELL,A,WL
CA0707507,0,EAST WELL,A,WL
CA0707507,1,WEST WELL,A,WL
CA0707509,0,WELL,A,WL
CA0707511,0,WELL HEAD,A,WL
CA0707517,0,WELL HEAD,A,WL
CA0707519,0,WELL HEAD,A,WL
CA0707521,0,WELL HEAD,A,WL
CA0707523,0,WELL HEAD,A,WL
CA0707532,0,WELL HEAD,A,WL
CA0707534,0,WELL HEAD,A,WL
CA0707542,0,WELL HEAD,A,WL
CA0707545,0,WELL 2 - WEST WELL,A,WL
CA0707545,1,WELL 3 - PICNIC AREA,I,WL
CA0707547,0,WELL HEAD,A,WL
CA0707547,1,WELL 3,I,WL
CA0707550,0,WELL HEAD,A,WL
CA0707553,0,WELL HEAD,A,WL
CA0707556,0,3160 STONE ROAD WELL,A,WL
CA0707556,1,3810 STONE ROAD WELL,A,WL
CA0707557,0,WELL HEAD,A,WL
CA0707558,0,WELL HEAD,A,WL
CA0707562,0,WELLHEAD,A,WL
CA0707564,0,WELL HEAD,A,WL
CA0707568,0,WELL HEAD,A,WL
CA0707569,0,WELL 1 - 1696 TAYLOR,A,WL
CA0707569,1,WELL 2 - 1398 TAYLOR,A,WL
CA0707569,2,WELL 3 - 1878 TAYLOR,A,WL
CA0707570,0,WELL HEAD,A,WL
CA0707572,0,WELL 1,A,WL
CA0707572,1,WELL 2,I,WL
CA0707573,0,EAST WELL,A,WL
CA0707573,1,WEST WELL,A,WL
CA0707574,0,WELL 01,A,WL
CA0707575,0,NEW WELL,A,WL
CA0707575,1,OLD WELL,I,WL
CA0707576,0,WELL 2 - 4520 STONE,A,WL
CA0707576,1,WELL 1 - 4282 STONE,A,WL
CA0707576,2,WELL 3 - 4441 WILLOW,A,WL
CA0707577,0,WELL 1 BEACON HARBOR,A,WL
CA0707577,1,WELL 2 END OF WILLOW RD,A,WL
CA0707580,0,WELL HEAD,A,WL
CA0707581,0,WELL HEAD,A,WL
CA0707585,0,WELL HEAD,A,WL
CA0707588,0,WELL HEAD - WEST WELL,A,WL
CA0707588,1,WELLHEAD- EAST WELL,A,WL
CA0707589,0,WELL HEAD,A,WL
CA0707591,0,WELL HEAD,A,WL
CA0707592,0,WELL HEAD,A,WL
CA0707594,0,WELL HEAD,A,WL
CA0707595,0,WELL HEAD,A,WL
CA0707597,0,WELL HEAD,A,WL
CA0707598,0,WELL,A,WL
CA0707601,0,WELL HEAD,A,WL
CA0707603,0,METER - CCWD,A,CC
CA0707603,1,NEW WELL -INACTIVE,I,WL
CA0707603,2,WELL 1-INACTIVE,I,WL
CA0707603,3,WELL 2 - INACTIVE,I,WL
CA0707603,4,WELL 3 - INACTIVE,I,WL
CA0707608,0,NEW WELL,A,WL
CA0707608,1,OLD WELL,I,WL
CA0707613,0,WELL HEAD,A,WL
CA0707615,0,WELL 01,A,WL
CA0707615,1,WELL 02,A,WL
CA0707617,0,WELL HEAD,A,WL
CA0707620,0,WELL HEAD,A,WL
CA0707623,0,WELL HEAD,A,WL
CA0707625,0,WELL #7,A,WL
CA0707625,1,WELL 11,A,WL
CA0707625,2,WELL 5,A,WL
CA0707630,0,WELL,A,WL
CA0707639,0,WELL HEAD,A,WL
CA0707643,0,WELL HEAD,A,WL
CA0707644,0,WELL,A,WL
CA0707800,0,WELL 01,A,WL
CA0707900,0,WELLHEAD,A,WL
CA0707901,0,STORAGE TANK,A,CC
CA0707901,1,HAULED WATER,A,NP
CA0707915,0,WELL,A,WL
CA0708006,0,WELL,A,WL
CA0708006,1,WELL 2,A,WL
CA0710001,0,CONTRA COSTA CANAL INTAKE,A,CC
CA0710001,1,MULTI-PURPOSE PIPELINE CONNECTION,A,CC
CA0710001,2,SAN JOAQUIN RIVER INTAKE,A,IN
CA0710001,3,ANTIOCH MUNICIPAL RESERVOIR,A,RS
CA0710001,4,INACTIVE TREATED WATER INTERTIE,I,CC
CA0710001,5,CONTRA LOMA RESERVOIR,I,IN
CA0710001,6,LOS VAQUEROS RESERVOIR,I,IN
CA0710001,7,OLD RIVER INTAKE,I,IN
CA0710001,8,ROCK SLOUGH INTAKE,I,IN
CA0710001,9,VICTORIA CANAL INTAKE,I,IN
CA0710002,0,CCWD PORT CHICAGO INTERTIE,A,CC
CA0710002,1,MULTI-PURPOSE PIPELINE TURNOUT,A,CC
CA0710002,2,CHADWICK WELL 03,A,WL
CA0710002,3,HILL ST WELL 01,A,WL
CA0710002,4,HILL ST WELL 02,A,WL
CA0710002,5,CONTRA COSTA CANAL INTAKE,I,IN
CA0710002,6,MADISON WTP - DESTROYED,I,IN
CA0710003,0,CCWD EBMUD UNTREATED WATER INTERTIE,A,CC
CA0710003,1,MULTI-PURPOSE PIPELINE,A,CC
CA0710003,2,LOS VAQUEROS RESERVOIR,A,IN
CA0710003,3,MALLARD SLOUGH INTAKE,A,IN
CA0710003,4,OLD RIVER INTAKE,A,IN
CA0710003,5,ROCK SLOUGH INTAKE,A,IN
CA0710003,6,VICTORIA CANAL INTAKE,A,IN
CA0710003,7,CANAL AT CLYDE,A,RS
CA0710003,8,CONTRA COSTA CANAL,A,RS
CA0710003,9,CONTRA LOMA RESERVOIR,A,RS
CA0710003,10,MALLARD RESERVOIR,A,RS
CA0710003,11,MARTINEZ RESERVOIR,A,RS
CA0710003,12,WELL RD-1 - INACTIVE,I,WL
CA0710003,13,WELL RD-3 - INACTIVE,I,WL
CA0710003,14,WELL RD-4 - INACTIVE,I,WL
CA0710003,15,WELL RD-7 - INACTIVE,I,WL
CA0710003,16,WELL RD-8 - INACTIVE,I,WL
CA0710004,0,CCWD/BRENTWOOD WTP CONNECTION,A,CC
CA0710004,1,MPP/RANDALL-BOLD WTP CONNECTION,A,CC
CA0710004,2,WELL 11,A,WL
CA0710004,3,WELL 13,A,WL
CA0710004,4,WELL 14,A,WL
CA0710004,5,WELL 15,A,WL
CA0710004,6,WELL 6,A,WL
CA0710004,7,WELL 7,A,WL
CA0710004,8,WELL 8,A,WL
CA0710004,9,WELL 9,A,WL
CA0710004,10,DIABLO WATER DISTRICT CONNECTION,I,CC
CA0710004,11,WELL 01 - ABANDONED,I,WL
CA0710004,12,WELL 02 - ABANDONED,I,WL
CA0710004,13,WELL 03 - ABANDONED,I,WL
CA0710004,14,WELL 04 - ABANDONED,I,WL
CA0710004,15,WELL 05 - ABANDONED,I,WL
CA0710004,16,WELL 10A - IRRIGATION - AGRICULTURAL,I,WL
CA0710004,17,WELL 12,I,WL
CA0710004,18,WELL 8A,I,WL
CA0710006,0,MARTINEZ RESERVOIR INTAKE,A,CC
CA0710006,1,CONTRA LOMA RESERVOIR,I,IN
CA0710006,2,LOS VAQUEROS RESERVOIR,I,IN
CA0710006,3,MALLARD SLOUGH INTAKE,I,IN
CA0710006,4,OLD RIVER INTAKE,I,IN
CA0710006,5,ROCK SLOUGH INTAKE,I,IN
CA0710006,6,VICTORIA CANAL INTAKE,I,IN
CA0710007,0,RANDALL-BOLD WTP TREATED CONNECTION,A,CC
CA0710007,1,CORP YARD WELL 01 - STANDBY,A,WL
CA0710007,2,GLEN PARK WELL,A,WL
CA0710007,3,SOUTH PARK WELL - STANDBY,A,WL
CA0710007,4,STONECREEK WELL,A,WL
CA0710007,5,OAKLEY WTP - ABND,I,IN
CA0710008,0,CONTRA COSTA CANAL INTAKE,A,CC
CA0710008,1,BODEGA WELL,A,WL
CA0710008,2,DOVER WELL,A,WL
CA0710008,3,CONTRA LOMA RESERVOIR,I,IN
CA0710008,4,LOS VAQUEROS RESERVOIR,I,IN
CA0710008,5,OLD RIVER INTAKE,I,IN
CA0710008,6,ROCK SLOUGH INTAKE,I,IN
CA0710008,7,VICTORIA CANAL INTAKE,I,IN
CA0710008,8,BALLPARK WELL,I,WL
CA0710008,9,ROSSMOORE WELL,I,WL
CA0710009,0,WELL 01B,A,WL
CA0710009,1,WELL 02,A,WL
CA0710009,2,WELL 04A,A,WL
CA0710009,3,WELL 05A,A,WL
CA0710009,4,WELL 06,A,WL
CA0710009,5,WELL 07,A,WL
CA0710009,6,WELL 01 - INACTIVE,I,WL
CA0710009,7,WELL 03 - INACTIVE,I,WL
CA0710009,8,WELL 04 - INACTIVE,I,WL
CA0710009,9,WELL 05 - DESTROYED,I,WL
CA0710010,0,CONTRA COSTA CANAL INTAKE,A,CC
CA0710010,1,MULTI-PURPOSE PIPELINE,A,CC
CA0710010,2,LOS VAQUEROS RESERVOIR,I,IN
CA0710010,3,OLD RIVER INTAKE,I,IN
CA0710010,4,VICTORIA CANAL INTAKE,I,IN
CA0710011,0,CONTRA COSTA CANAL INTAKE,A,CC
CA0710011,1,LOS VAQUEROS RESERVOIR,I,IN
CA0710011,2,OLD RIVER INTAKE,I,IN
CA0710011,3,ROCK SLOUGH - RAW,I,IN
CA0710011,4,VICTORIA CANAL INTAKE,I,IN
CA0710300,0,SPRING 01,A,SP
CA0710300,1,SPRING 02,A,SP
CA0710300,2,SPRING 03,A,SP
CA0710300,3,SPRING 06,A,SP
CA0710300,4,SPRING 07,A,SP
CA0710300,5,SPRING 09,A,SP
CA0710300,6,SPRING 10,A,SP
CA0710300,7,SPRING 11,A,SP
CA0710300,8,SPRING 12,A,SP
CA0710300,9,SPRING 15,A,SP
CA0710300,10,ABANDONED CLUB SPRING,I,SP
CA0710300,11,ABANDONED COTTON WOOD SPRING,I,SP
CA0710300,12,ABANDONED NO NAME SPRING,I,SP
CA0710300,13,ABANDONED SPRING 04,I,SP
CA0710300,14,ABANDONED SPRING 05,I,SP
CA0710300,15,ABANDONED SPRING 13,I,SP
CA0710300,16,ABANDONED SPRING 14,I,SP
CA0710300,17,ABANDONED SPRING 16,I,SP
CA0710300,18,ABANDONED SPRING 17,I,SP
