pws_id,entry_id,code,name
CA2400229,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400230,0,NT,MEDICAL FACILITY
CA2400231,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400232,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400234,0,O,OTHER AREA
CA2400235,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400236,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400237,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400238,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400240,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400241,0,R,RESIDENTIAL AREA
CA2400245,0,NT,INSTITUTION
CA2400248,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400249,0,T,OTHER TRANSIENT AREA
CA2400250,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400253,0,T,RESTAURANT
CA2400254,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400255,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400300,0,T,OTHER TRANSIENT AREA
CA2400304,0,T,OTHER TRANSIENT AREA
CA2400307,0,T,OTHER TRANSIENT AREA
CA2400315,0,T,OTHER TRANSIENT AREA
CA2400318,0,T,OTHER TRANSIENT AREA
CA2400320,0,T,OTHER TRANSIENT AREA
CA2400322,0,T,OTHER TRANSIENT AREA
CA2400323,0,T,RESTAURANT
CA2400326,0,T,OTHER TRANSIENT AREA
CA2400327,0,T,OTHER TRANSIENT AREA
CA2400328,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400329,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400330,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400331,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400332,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400333,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400334,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400335,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400336,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400337,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400338,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400339,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400340,0,T,OTHER TRANSIENT AREA
CA2400341,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400342,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400343,0,NT,INDUSTRIAL/AGRICULTURAL
CA2400344,0,NT,SCHOOL
CA2400345,0,NT,INDUSTRIAL/AGRICULTURAL
CA2410001,0,R,RESIDENTIAL AREA
CA2410002,0,R,RESIDENTIAL AREA
CA2410003,0,R,RESIDENTIAL AREA
CA2410004,0,R,RESIDENTIAL AREA
CA2410005,0,R,RESIDENTIAL AREA
CA2410006,0,R,RESIDENTIAL AREA
CA2410007,0,R,RESIDENTIAL AREA
CA2410008,0,R,RESIDENTIAL AREA
CA2410009,0,R,RESIDENTIAL AREA
CA2410010,0,R,RESIDENTIAL AREA
CA2410011,0,R,RESIDENTIAL AREA
CA2410012,0,R,RESIDENTIAL AREA
CA2410018,0,R,RESIDENTIAL AREA
CA2410021,0,O,OTHER AREA
CA2410301,0,T,RECREATION AREA
CA2410302,0,T,RECREATION AREA
CA2410303,0,T,RECREATION AREA
CA2410304,0,T,RECREATION AREA
CA2410305,0,T,RECREATION AREA
CA2410700,0,NT,INDUSTRIAL/AGRICULTURAL
CA2410950,0,O,OTHER AREA
CA2490001,0,O,RECYCLED WATER
CA2490002,0,O,RECYCLED WATER
CA2490003,0,O,RECYCLED WATER
CA2490004,0,O,RECYCLED WATER
CA2490005,0,O,RECYCLED WATER
CA2490006,0,O,RECYCLED WATER
CA2490007,0,O,RECYCLED WATER
CA2490009,0,O,RECYCLED WATER
CA2490010,0,NT,OTHER NON-TRANSIENT AREA
CA2500503,0,R,RESIDENTIAL AREA
CA2500529,0,T,SECONDARY RESIDENCES
CA2500530,0,T,RECREATION AREA
CA2500535,0,T,RECREATION AREA
CA2500536,0,T,RECREATION AREA
CA2500538,0,T,RECREATION AREA
CA2500539,0,T,RECREATION AREA
CA2500547,0,T,SECONDARY RESIDENCES
CA2500801,0,R,RESIDENTIAL AREA
CA2500811,0,T,SECONDARY RESIDENCES
CA2500911,0,R,RESIDENTIAL AREA
CA2510001,0,R,RESIDENTIAL AREA
CA2510002,0,R,RESIDENTIAL AREA
CA2510800,0,NT,INSTITUTION
CA2600501,0,R,RESIDENTIAL AREA
CA2600502,0,T,RESTAURANT
CA2600503,0,T,RECREATION AREA
CA2600505,0,R,RESIDENTIAL AREA
CA2600509,0,R,RESIDENTIAL AREA
CA2600510,0,R,RESIDENTIAL AREA
CA2600511,0,T,HOTEL/MOTEL
CA2600513,0,R,MOBILE HOME PARK
CA2600515,0,T,HOTEL/MOTEL
CA2600518,0,T,RECREATION AREA
CA2600519,0,T,RECREATION AREA
CA2600524,0,NT,INSTITUTION
CA2600526,0,R,OTHER RESIDENTIAL AREA
CA2600528,0,R,RESIDENTIAL AREA
CA2600529,0,T,RESTAURANT
CA2600530,0,T,RECREATION AREA
CA2600532,0,NT,INDUSTRIAL/AGRICULTURAL
CA2600533,0,T,RESTAURANT
CA2600534,0,T,RECREATION AREA
CA2600535,0,T,RESTAURANT
CA2600536,0,R,MOBILE HOME PARK
CA2600538,0,R,RESIDENTIAL AREA
CA2600540,0,T,SUMMER CAMP
CA2600543,0,R,MOBILE HOME PARK
CA2600545,0,T,RECREATION AREA
CA2600546,0,R,RESIDENTIAL AREA
CA2600547,0,R,MOBILE HOME PARK
CA2600550,0,R,MOBILE HOME PARK
CA2600552,0,T,RESTAURANT
CA2600553,0,T,HOTEL/MOTEL
CA2600555,0,T,RECREATION AREA
CA2600556,0,T,RECREATION AREA
CA2600558,0,T,RECREATION AREA
CA2600559,0,T,RECREATION AREA
CA2600560,0,T,RECREATION AREA
CA2600561,0,T,RECREATION AREA
CA2600563,0,T,RECREATION AREA
CA2600564,0,T,RECREATION AREA
CA2600567,0,T,SUMMER CAMP
CA2600568,0,NT,SCHOOL
CA2600570,0,NT,SCHOOL
CA2600571,0,T,RESTAURANT
CA2600572,0,R,MOBILE HOME PARK
CA2600573,0,T,RECREATION AREA
CA2600574,0,R,MOBILE HOME PARK
CA2600577,0,NT,INDUSTRIAL/AGRICULTURAL
CA2600578,0,R,OTHER RESIDENTIAL AREA
CA2600579,0,T,SUMMER CAMP
CA2600581,0,T,SUMMER CAMP
CA2600589,0,T,HIGHWAY REST AREA
CA2600592,0,T,RECREATION AREA
CA2600596,0,T,RECREATION AREA
CA2600597,0,T,RECREATION AREA
CA2600598,0,T,RECREATION AREA
CA2600599,0,T,RECREATION AREA
CA2600600,0,T,OTHER TRANSIENT AREA
CA2600601,0,T,RECREATION AREA
CA2600605,0,T,RESTAURANT
CA2600607,0,T,RESTAURANT
CA2600608,0,T,RECREATION AREA
CA2600609,0,T,RECREATION AREA
CA2600610,0,T,RECREATION AREA
CA2600614,0,T,RECREATION AREA
CA2600615,0,T,RECREATION AREA
CA2600617,0,T,RESTAURANT
CA2600620,0,R,RESIDENTIAL AREA
CA2600621,0,R,RESIDENTIAL AREA
CA2600622,0,R,MOBILE HOME PARK
CA2600624,0,T,RECREATION AREA
CA2600626,0,T,RECREATION AREA
CA2600627,0,T,RECREATION AREA
CA2600631,0,T,RECREATION AREA
CA2600633,0,NT,INSTITUTION
CA2600648,0,T,RESTAURANT
CA2600649,0,T,RECREATION AREA
CA2600652,0,T,RECREATION AREA
CA2600656,0,T,OTHER TRANSIENT AREA
CA2600657,0,T,RECREATION AREA
CA2600658,0,T,RESTAURANT
CA2600661,0,T,SUMMER CAMP
CA2600699,0,R,RESIDENTIAL AREA
CA2600700,0,NT,OTHER NON-TRANSIENT AREA
CA2600708,0,T,OTHER TRANSIENT AREA
CA2600714,0,R,RESIDENTIAL AREA
CA2600718,0,T,OTHER TRANSIENT AREA
CA2600725,0,T,SERVICE STATION
CA2600727,0,NT,INDUSTRIAL/AGRICULTURAL
CA2600729,0,T,RECREATION AREA
CA2610001,0,R,RESIDENTIAL AREA
CA2610002,0,R,RESIDENTIAL AREA
CA2610003,0,R,RESIDENTIAL AREA
CA2610004,0,R,RESIDENTIAL AREA
CA2610005,0,R,RESIDENTIAL AREA
CA2610300,0,T,RECREATION AREA
CA2610700,0,R,OTHER RESIDENTIAL AREA
CA2610701,0,R,RESIDENTIAL AREA
CA2690001,0,O,RECYCLED WATER
CA2700032,0,NT,INDUSTRIAL/AGRICULTURAL
CA2700156,0,NT,INDUSTRIAL/AGRICULTURAL
CA2700503,0,R,RESIDENTIAL AREA
CA2700508,0,R,RESIDENTIAL AREA
CA2700509,0,R,RESIDENTIAL AREA
CA2700511,0,R,RESIDENTIAL AREA
CA2700518,0,NT,INDUSTRIAL/AGRICULTURAL
CA2700522,0,R,MOBILE HOME PARK
CA2700523,0,R,RESIDENTIAL AREA
CA2700534,0,R,RESIDENTIAL AREA
CA2700535,0,R,RESIDENTIAL AREA
CA2700536,0,R,RESIDENTIAL AREA
CA2700541,0,R,RESIDENTIAL AREA
CA2700544,0,O,OTHER AREA
CA2700547,0,R,RESIDENTIAL AREA
CA2700548,0,R,RESIDENTIAL AREA
CA2700552,0,NT,SCHOOL
CA2700558,0,NT,INDUSTRIAL/AGRICULTURAL
CA2700558,1,NT,INSTITUTION
CA2700575,0,T,OTHER TRANSIENT AREA
CA2700577,0,NT,SCHOOL
CA2700579,0,R,RESIDENTIAL AREA
CA2700586,0,R,RESIDENTIAL AREA
CA2700589,0,R,RESIDENTIAL AREA
CA2700592,0,NT,INSTITUTION
CA2700594,0,R,RESIDENTIAL AREA
CA2700606,0,R,MOBILE HOME PARK
CA2700612,0,R,RESIDENTIAL AREA
CA2700622,0,R,RESIDENTIAL AREA
CA2700624,0,R,RESIDENTIAL AREA
CA2700629,0,R,RESIDENTIAL AREA
CA2700634,0,R,RESIDENTIAL AREA
CA2700636,0,T,RECREATION AREA
CA2700638,0,R,RESIDENTIAL AREA
CA2700656,0,R,RESIDENTIAL AREA
CA2700662,0,R,RESIDENTIAL AREA
CA2700663,0,R,RESIDENTIAL AREA
CA2700665,0,R,RESIDENTIAL AREA
CA2700669,0,R,RESIDENTIAL AREA
CA2700674,0,R,RESIDENTIAL AREA
CA2700678,0,O,OTHER AREA
CA2700682,0,R,RESIDENTIAL AREA
CA2700686,0,R,RESIDENTIAL AREA
CA2700687,0,R,RESIDENTIAL AREA
CA2700691,0,R,RESIDENTIAL AREA
CA2700702,0,R,RESIDENTIAL AREA
CA2700703,0,NT,INSTITUTION
CA2700705,0,NT,SCHOOL
CA2700709,0,R,RESIDENTIAL AREA
CA2700713,0,R,RESIDENTIAL AREA
CA2700727,0,NT,SCHOOL
CA2700728,0,R,OTHER RESIDENTIAL AREA
CA2700731,0,R,RESIDENTIAL AREA
CA2700733,0,R,RESIDENTIAL AREA
CA2700738,0,R,RESIDENTIAL AREA
CA2700739,0,R,RESIDENTIAL AREA
CA2700740,0,R,RESIDENTIAL AREA
CA2700760,0,R,RESIDENTIAL AREA
CA2700766,0,R,RESIDENTIAL AREA
CA2700771,0,T,SECONDARY RESIDENCES
CA2700772,0,R,MOBILE HOME PARK
CA2700773,0,R,RESIDENTIAL AREA
CA2700775,0,R,RESIDENTIAL AREA
CA2700787,0,R,RESIDENTIAL AREA
CA2700792,0,R,MOBILE HOME PARK
CA2700799,0,R,RESIDENTIAL AREA
CA2700802,0,R,RESIDENTIAL AREA
CA2700837,0,R,RESIDENTIAL AREA
CA2700838,0,R,RESIDENTIAL AREA
CA2700842,0,R,RESIDENTIAL AREA
CA2700843,0,R,RESIDENTIAL AREA
CA2700851,0,NT,INDUSTRIAL/AGRICULTURAL
CA2700853,0,NT,INDUSTRIAL/AGRICULTURAL
CA2700856,0,NT,INDUSTRIAL/AGRICULTURAL
CA2700875,0,NT,INDUSTRIAL/AGRICULTURAL
CA2700889,0,R,RESIDENTIAL AREA
CA2700960,0,O,OTHER AREA
CA2700964,0,NT,SCHOOL
CA2700970,0,R,MOBILE HOME PARK
CA2700983,0,T,HIGHWAY REST AREA
CA2700984,0,T,HIGHWAY REST AREA
CA2700992,0,T,RECREATION AREA
CA2700998,0,NT,INDUSTRIAL/AGRICULTURAL
CA2700999,0,T,RECREATION AREA
CA2701000,0,T,RESTAURANT
CA2701001,0,T,RECREATION AREA
CA2701009,0,T,HOTEL/MOTEL
CA2701034,0,T,SECONDARY RESIDENCES
CA2701036,0,R,RESIDENTIAL AREA
CA2701040,0,R,OTHER RESIDENTIAL AREA
CA2701046,0,R,OTHER RESIDENTIAL AREA
CA2701063,0,R,OTHER RESIDENTIAL AREA
CA2701068,0,R,RESIDENTIAL AREA
CA2701109,0,NT,INDUSTRIAL/AGRICULTURAL
CA2701142,0,R,RESIDENTIAL AREA
CA2701151,0,NT,INDUSTRIAL/AGRICULTURAL
CA2701152,0,NT,INDUSTRIAL/AGRICULTURAL
CA2701153,0,NT,INDUSTRIAL/AGRICULTURAL
CA2701166,0,T,RECREATION AREA
CA2701171,0,NT,INDUSTRIAL/AGRICULTURAL
CA2701172,0,T,SECONDARY RESIDENCES
CA2701176,0,NT,INSTITUTION
CA2701183,0,T,RECREATION AREA
CA2701184,0,T,RECREATION AREA
CA2701187,0,NT,INDUSTRIAL/AGRICULTURAL
CA2701202,0,R,RESIDENTIAL AREA
CA2701214,0,NT,INDUSTRIAL/AGRICULTURAL
CA2701221,0,NT,SCHOOL
CA2701231,0,T,OTHER TRANSIENT AREA
CA2701232,0,NT,INSTITUTION
CA2701235,0,R,RESIDENTIAL AREA
CA2701241,0,T,SECONDARY RESIDENCES
CA2701254,0,R,RESIDENTIAL AREA
CA2701257,0,R,RESIDENTIAL AREA
CA2701263,0,R,RESIDENTIAL AREA
CA2701273,0,T,OTHER TRANSIENT AREA
CA2701278,0,R,RESIDENTIAL AREA
CA2701279,0,R,RESIDENTIAL AREA
CA2701280,0,T,RESTAURANT
CA2701295,0,NT,INSTITUTION
CA2701297,0,T,OTHER TRANSIENT AREA
CA2701298,0,T,RECREATION AREA
CA2701310,0,R,OTHER RESIDENTIAL AREA
CA2701325,0,T,SECONDARY RESIDENCES
CA2701334,0,T,OTHER TRANSIENT AREA
CA2701355,0,T,RECREATION AREA
CA2701364,0,R,RESIDENTIAL AREA
CA2701367,0,R,RESIDENTIAL AREA
CA2701403,0,R,RESIDENTIAL AREA
CA2701423,0,R,RESIDENTIAL AREA
CA2701446,0,T,HOTEL/MOTEL
CA2701452,0,R,RESIDENTIAL AREA
CA2701466,0,T,OTHER TRANSIENT AREA
CA2701474,0,R,RESIDENTIAL AREA
CA2701498,0,R,RESIDENTIAL AREA
CA2701503,0,R,RESIDENTIAL AREA
CA2701515,0,T,SECONDARY RESIDENCES
CA2701542,0,T,SERVICE STATION
CA2701550,0,NT,INDUSTRIAL/AGRICULTURAL
CA2701553,0,R,RESIDENTIAL AREA
CA2701570,0,R,RESIDENTIAL AREA
CA2701575,0,NT,SCHOOL
CA2701579,0,NT,INDUSTRIAL/AGRICULTURAL
CA2701589,0,R,RESIDENTIAL AREA
CA2701630,0,T,SERVICE STATION
CA2701633,0,R,RESIDENTIAL AREA
CA2701647,0,R,RESIDENTIAL AREA
CA2701658,0,R,RESIDENTIAL AREA
CA2701659,0,R,OTHER RESIDENTIAL AREA
CA2701670,0,R,RESIDENTIAL AREA
CA2701676,0,R,OTHER RESIDENTIAL AREA
CA2701681,0,T,SERVICE STATION
CA2701683,0,NT,INDUSTRIAL/AGRICULTURAL
CA2701687,0,R,MOBILE HOME PARK
CA2701701,0,R,MOBILE HOME PARK
CA2701705,0,NT,INSTITUTION
CA2701726,0,NT,INDUSTRIAL/AGRICULTURAL
CA2701731,0,R,RESIDENTIAL AREA
CA2701740,0,R,RESIDENTIAL AREA
CA2701742,0,R,OTHER RESIDENTIAL AREA
CA2701789,0,R,RESIDENTIAL AREA
CA2701793,0,NT,INDUSTRIAL/AGRICULTURAL
CA2701800,0,R,RESIDENTIAL AREA
CA2701814,0,T,OTHER TRANSIENT AREA
CA2701820,0,R,RESIDENTIAL AREA
CA2701822,0,R,RESIDENTIAL AREA
CA2701824,0,R,RESIDENTIAL AREA
CA2701825,0,T,HOTEL/MOTEL
CA2701837,0,NT,INDUSTRIAL/AGRICULTURAL
CA2701869,0,NT,INDUSTRIAL/AGRICULTURAL
CA2701876,0,NT,INDUSTRIAL/AGRICULTURAL
CA2701882,0,R,RESIDENTIAL AREA
CA2701888,0,R,RESIDENTIAL AREA
CA2701897,0,R,RESIDENTIAL AREA
CA2701898,0,R,RESIDENTIAL AREA
CA2701904,0,R,RESIDENTIAL AREA
CA2701906,0,R,MOBILE HOME PARK
CA2701912,0,NT,INDUSTRIAL/AGRICULTURAL
CA2701918,0,R,RESIDENTIAL AREA
CA2701922,0,NT,INDUSTRIAL/AGRICULTURAL
CA2701926,0,R,RESIDENTIAL AREA
CA2701929,0,R,RESIDENTIAL AREA
CA2701931,0,NT,INDUSTRIAL/AGRICULTURAL
CA2701935,0,R,RESIDENTIAL AREA
CA2701940,0,NT,INDUSTRIAL/AGRICULTURAL
CA2701942,0,T,RESTAURANT
CA2701945,0,T,RECREATION AREA
CA2701946,0,NT,INDUSTRIAL/AGRICULTURAL
CA2701951,0,NT,INDUSTRIAL/AGRICULTURAL
CA2701952,0,R,RESIDENTIAL AREA
CA2701956,0,R,RESIDENTIAL AREA
CA2701959,0,R,RESIDENTIAL AREA
CA2702003,0,R,RESIDENTIAL AREA
CA2702004,0,R,RESIDENTIAL AREA
CA2702007,0,R,RESIDENTIAL AREA
CA2702009,0,T,RECREATION AREA
CA2702021,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702026,0,R,RESIDENTIAL AREA
CA2702030,0,NT,INSTITUTION
CA2702050,0,NT,INSTITUTION
CA2702055,0,R,RESIDENTIAL AREA
CA2702073,0,R,RESIDENTIAL AREA
CA2702094,0,R,RESIDENTIAL AREA
CA2702110,0,R,RESIDENTIAL AREA
CA2702121,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702135,0,R,RESIDENTIAL AREA
CA2702140,0,R,RESIDENTIAL AREA
CA2702148,0,R,RESIDENTIAL AREA
CA2702163,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702165,0,R,RESIDENTIAL AREA
CA2702172,0,T,SECONDARY RESIDENCES
CA2702180,0,NT,SCHOOL
CA2702198,0,R,RESIDENTIAL AREA
CA2702202,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702203,0,R,OTHER RESIDENTIAL AREA
CA2702203,1,T,RECREATION AREA
CA2702209,0,R,OTHER RESIDENTIAL AREA
CA2702226,0,T,RECREATION AREA
CA2702229,0,T,RECREATION AREA
CA2702254,0,NT,SCHOOL
CA2702255,0,T,OTHER TRANSIENT AREA
CA2702256,0,R,MOBILE HOME PARK
CA2702259,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702266,0,R,OTHER RESIDENTIAL AREA
CA2702268,0,T,OTHER TRANSIENT AREA
CA2702293,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702296,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702299,0,T,HOTEL/MOTEL
CA2702315,0,T,RECREATION AREA
CA2702317,0,NT,SCHOOL
CA2702320,0,R,OTHER RESIDENTIAL AREA
CA2702322,0,NT,SCHOOL
CA2702323,0,T,HOTEL/MOTEL
CA2702325,0,T,HOTEL/MOTEL
CA2702327,0,R,OTHER RESIDENTIAL AREA
CA2702328,0,T,HOTEL/MOTEL
CA2702336,0,R,RESIDENTIAL AREA
CA2702368,0,O,OTHER AREA
CA2702370,0,T,OTHER TRANSIENT AREA
CA2702373,0,T,OTHER TRANSIENT AREA
CA2702374,0,R,OTHER RESIDENTIAL AREA
CA2702382,0,T,RESTAURANT
CA2702386,0,R,RESIDENTIAL AREA
CA2702388,0,R,RESIDENTIAL AREA
CA2702396,0,R,RESIDENTIAL AREA
CA2702405,0,R,MOBILE HOME PARK
CA2702409,0,R,OTHER RESIDENTIAL AREA
CA2702412,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702431,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702439,0,R,RESIDENTIAL AREA
CA2702444,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702452,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702453,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702456,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702461,0,R,RESIDENTIAL AREA
CA2702466,0,R,RESIDENTIAL AREA
CA2702475,0,NT,INSTITUTION
CA2702482,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702484,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702486,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702487,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702490,0,NT,SCHOOL
CA2702495,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702496,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702503,0,T,RECREATION AREA
CA2702520,0,R,RESIDENTIAL AREA
CA2702521,0,R,RESIDENTIAL AREA
CA2702527,0,T,RESTAURANT
CA2702537,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702539,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702544,0,T,SECONDARY RESIDENCES
CA2702549,0,R,RESIDENTIAL AREA
CA2702550,0,NT,SCHOOL
CA2702551,0,T,HOTEL/MOTEL
CA2702554,0,R,RESIDENTIAL AREA
CA2702562,0,T,RECREATION AREA
CA2702563,0,T,RECREATION AREA
CA2702564,0,T,RECREATION AREA
CA2702571,0,NT,MEDICAL FACILITY
CA2702572,0,NT,SCHOOL
CA2702575,0,T,RECREATION AREA
CA2702583,0,R,RESIDENTIAL AREA
CA2702584,0,O,OTHER AREA
CA2702586,0,R,RESIDENTIAL AREA
CA2702588,0,R,RESIDENTIAL AREA
CA2702595,0,R,OTHER RESIDENTIAL AREA
CA2702603,0,R,RESIDENTIAL AREA
CA2702607,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702608,0,R,RESIDENTIAL AREA
CA2702609,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702613,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702615,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702616,0,T,OTHER TRANSIENT AREA
CA2702620,0,R,OTHER RESIDENTIAL AREA
CA2702621,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702625,0,R,RESIDENTIAL AREA
CA2702641,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702642,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702643,0,R,OTHER RESIDENTIAL AREA
CA2702652,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702679,0,O,OTHER AREA
CA2702704,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702708,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702736,0,NT,INSTITUTION
CA2702739,0,T,OTHER TRANSIENT AREA
CA2702799,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702800,0,T,RESTAURANT
CA2702802,0,NT,INDUSTRIAL/AGRICULTURAL
CA2702805,0,T,RECREATION AREA
CA2702964,0,T,OTHER TRANSIENT AREA
CA2704623,0,NT,INDUSTRIAL/AGRICULTURAL
CA2710001,0,R,RESIDENTIAL AREA
CA2710004,0,R,RESIDENTIAL AREA
CA2710005,0,R,RESIDENTIAL AREA
CA2710006,0,R,RESIDENTIAL AREA
CA2710007,0,R,RESIDENTIAL AREA
CA2710008,0,R,RESIDENTIAL AREA
CA2710009,0,R,RESIDENTIAL AREA
CA2710010,0,R,RESIDENTIAL AREA
CA2710011,0,R,RESIDENTIAL AREA
CA2710012,0,R,RESIDENTIAL AREA
CA2710013,0,R,RESIDENTIAL AREA
CA2710016,0,R,RESIDENTIAL AREA
CA2710017,0,R,RESIDENTIAL AREA
CA2710018,0,R,RESIDENTIAL AREA
CA2710019,0,R,RESIDENTIAL AREA
CA2710020,0,R,RESIDENTIAL AREA
CA2710021,0,R,RESIDENTIAL AREA
CA2710022,0,R,RESIDENTIAL AREA
CA2710023,0,R,RESIDENTIAL AREA
CA2710300,0,R,OTHER RESIDENTIAL AREA
CA2710301,0,T,RECREATION AREA
CA2710302,0,T,RECREATION AREA
CA2710306,0,T,RECREATION AREA
CA2710702,0,O,OTHER AREA
CA2710705,0,O,OTHER AREA
CA2710850,0,NT,INSTITUTION
CA2710851,0,NT,INSTITUTION
CA2790001,0,O,RECYCLED WATER
CA2790002,0,O,RECYCLED WATER
CA2790003,0,O,RECYCLED WATER
CA2790004,0,O,RECYCLED WATER
CA2790005,0,O,RECYCLED WATER
CA2790006,0,O,RECYCLED WATER
CA2790007,0,O,RECYCLED WATER
CA2790008,0,O,RECYCLED WATER
CA2790009,0,O,RECYCLED WATER
CA2790010,0,O,RECYCLED WATER
CA2790012,0,O,RECYCLED WATER
CA2790013,0,O,RECYCLED WATER
CA2800008,0,T,OTHER TRANSIENT AREA
CA2800010,0,T,OTHER TRANSIENT AREA
CA2800011,0,T,OTHER TRANSIENT AREA
CA2800012,0,T,OTHER TRANSIENT AREA
CA2800013,0,O,OTHER AREA
CA2800014,0,O,OTHER AREA
CA2800014,1,T,OTHER TRANSIENT AREA
CA2800015,0,O,OTHER AREA
CA2800017,0,O,OTHER AREA
CA2800018,0,T,OTHER TRANSIENT AREA
CA2800019,0,T,OTHER TRANSIENT AREA
CA2800020,0,NT,INDUSTRIAL/AGRICULTURAL
CA2800021,0,T,OTHER TRANSIENT AREA
CA2800022,0,T,OTHER TRANSIENT AREA
CA2800023,0,NT,INDUSTRIAL/AGRICULTURAL
CA2800024,0,T,OTHER TRANSIENT AREA
CA2800025,0,T,OTHER TRANSIENT AREA
CA2800026,0,T,OTHER TRANSIENT AREA
CA2800027,0,T,OTHER TRANSIENT AREA
CA2800028,0,T,OTHER TRANSIENT AREA
CA2800030,0,T,OTHER TRANSIENT AREA
CA2800032,0,T,OTHER TRANSIENT AREA
CA2800033,0,T,OTHER TRANSIENT AREA
CA2800034,0,T,OTHER TRANSIENT AREA
CA2800035,0,R,RESIDENTIAL AREA
CA2800036,0,T,OTHER TRANSIENT AREA
CA2800037,0,T,OTHER TRANSIENT AREA
CA2800038,0,T,OTHER TRANSIENT AREA
CA2800039,0,T,OTHER TRANSIENT AREA
CA2800040,0,T,OTHER TRANSIENT AREA
CA2800041,0,T,OTHER TRANSIENT AREA
CA2800042,0,T,OTHER TRANSIENT AREA
CA2800043,0,O,OTHER AREA
CA2800043,1,T,OTHER TRANSIENT AREA
CA2800044,0,T,OTHER TRANSIENT AREA
CA2800046,0,T,OTHER TRANSIENT AREA
CA2800047,0,T,OTHER TRANSIENT AREA
CA2800048,0,T,OTHER TRANSIENT AREA
CA2800049,0,T,OTHER TRANSIENT AREA
CA2800050,0,T,OTHER TRANSIENT AREA
CA2800051,0,T,OTHER TRANSIENT AREA
CA2800052,0,T,OTHER TRANSIENT AREA
CA2800054,0,T,OTHER TRANSIENT AREA
CA2800055,0,NT,INDUSTRIAL/AGRICULTURAL
CA2800057,0,T,OTHER TRANSIENT AREA
CA2800058,0,T,OTHER TRANSIENT AREA
CA2800059,0,NT,OTHER NON-TRANSIENT AREA
CA2800061,0,T,OTHER TRANSIENT AREA
CA2800063,0,T,OTHER TRANSIENT AREA
CA2800064,0,T,OTHER TRANSIENT AREA
CA2800100,0,T,OTHER TRANSIENT AREA
CA2800101,0,O,OTHER AREA
CA2800101,1,T,OTHER TRANSIENT AREA
CA2800103,0,NT,INDUSTRIAL/AGRICULTURAL
CA2800105,0,NT,INDUSTRIAL/AGRICULTURAL
CA2800106,0,O,OTHER AREA
